"RegionID","SizeRank","RegionName","RegionType","StateName","State","City","Metro","CountyName","2000-01-31","2000-02-29","2000-03-31","2000-04-30","2000-05-31","2000-06-30","2000-07-31","2000-08-31","2000-09-30","2000-10-31","2000-11-30","2000-12-31"
68067,12494,"24260",Zip,VA,VA,Honaker,"",Russell County,"","","","","","","","","","","",""
97518,12494,"94027",Zip,CA,CA,Atherton,San Francisco-Oakland-Hayward,San Mateo County,2559352.0,2587758.0,2625865.0,2704046.0,2794736.0,2890503.0,2980058.0,3060413.0,3143756.0,3221994.0,3307750.0,3388095.0
63043,12494,"13309",Zip,NY,NY,Town of Boonville,Utica-Rome,Oneida County,56077.0,56301.0,56848.0,58027.0,58918.0,59754.0,58955.0,56819.0,55154.0,54650.0,55325.0,55954.0
63435,12497,"14132",Zip,NY,NY,Sanborn,Buffalo-Cheektowaga-Niagara Falls,Niagara County,102210.0,102889.0,103405.0,104623.0,105721.0,106814.0,107654.0,108168.0,108534.0,108696.0,108829.0,109422.0
64198,12497,"15626",Zip,PA,PA,Delmont,Pittsburgh,Westmoreland County,"","","","","","","","","","","",""
79767,12499,"49455",Zip,MI,MI,Shelby,"",Oceana County,"","","","","","","","","","","",""
89161,12499,"71665",Zip,AR,AR,Rison,Pine Bluff,Cleveland County,"","","","","","","","","","","",""
72915,12501,"33922",Zip,FL,FL,Bokeelia,Cape Coral-Fort Myers,Lee County,124672.0,124391.0,124733.0,125516.0,126552.0,127928.0,129459.0,131161.0,132286.0,133198.0,134301.0,135174.0
77840,12502,"45828",Zip,OH,OH,Coldwater,Celina,Mercer County,"","","","","","","","","","","",""
84251,12502,"59917",Zip,MT,MT,Eureka,"",Lincoln County,"","","","","","","","","","","",""
91999,12504,"77517",Zip,TX,TX,Santa Fe,Houston-The Woodlands-Sugar Land,Galveston County,"","","","","","","","","","","",""
81436,12504,"53726",Zip,WI,WI,Madison,Madison,Dane County,233578.0,235070.0,235934.0,236742.0,236349.0,236398.0,237873.0,241533.0,244840.0,247854.0,249038.0,249975.0
69737,12504,"28129",Zip,NC,NC,Oakboro,Albemarle,Stanly County,144785.0,145324.0,145817.0,146253.0,146664.0,146981.0,149086.0,150675.0,152488.0,152525.0,153278.0,153591.0
71987,12507,"32424",Zip,FL,FL,Blountstown,"",Calhoun County,"","","","","","","","","","","",""
97566,12507,"94111",Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,630706.0,633846.0,637878.0,647078.0,657803.0,668048.0,677536.0,690123.0,704112.0,719368.0,733512.0,749615.0
59058,12507,"03229",Zip,NH,NH,Hopkinton,Concord,Merrimack County,164490.0,165288.0,165998.0,168143.0,170342.0,172900.0,174996.0,175862.0,176273.0,177192.0,179264.0,181713.0
79349,12507,"48739",Zip,MI,MI,Hale,"",Iosco County,73321.0,72421.0,72340.0,71959.0,72318.0,72655.0,73091.0,73684.0,74646.0,75531.0,76298.0,76370.0
73837,12511,"36344",Zip,AL,AL,Hartford,Dothan,Geneva County,"","","","","","","","","","","",""
62203,12511,"11721",Zip,NY,NY,Centerport,New York-Newark-Jersey City,Suffolk County,308619.0,311708.0,314691.0,320138.0,324113.0,327731.0,330883.0,336815.0,340876.0,347301.0,352073.0,360067.0
89374,12511,"72106",Zip,AR,AR,Mayflower,Little Rock-North Little Rock-Conway,Faulkner County,82922.0,83167.0,83042.0,82937.0,82785.0,83316.0,83786.0,84288.0,83997.0,83861.0,83756.0,83986.0
61829,12511,"10516",Zip,NY,NY,Town Of Philipstown,New York-Newark-Jersey City,Putnam County,290124.0,297011.0,300270.0,307374.0,311876.0,314433.0,316595.0,315364.0,316918.0,318268.0,324258.0,330538.0
79071,12515,"48216",Zip,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,"","","","","","","","","","","",""
77768,12517,"45710",Zip,OH,OH,Albany,Athens,Athens County,"","","","","","","","","","","",""
75017,12518,"38826",Zip,MS,MS,Tupelo,Tupelo,Lee County,"","","","","","","","","","","",""
59973,12519,"05676",Zip,VT,VT,Waterbury,Barre,Washington County,123611.0,125201.0,125132.0,126317.0,126148.0,127834.0,129516.0,130939.0,131060.0,129672.0,129072.0,128677.0
70244,12520,"28901",Zip,NC,NC,Andrews,"",Cherokee County,"","","","","","","","","","","",""
81404,12520,"53583",Zip,WI,WI,Sauk City,Baraboo,Sauk County,"","","","","","","","","","","",""
97950,12520,"95046",Zip,CA,CA,San Martin,San Jose-Sunnyvale-Santa Clara,Santa Clara County,584567.0,585836.0,591422.0,606664.0,620798.0,636746.0,649237.0,667653.0,687148.0,707327.0,728290.0,747391.0
90578,12523,"74884",Zip,OK,OK,Wewoka,"",Seminole County,23680.0,23744.0,23855.0,24044.0,24104.0,24060.0,23943.0,23917.0,23923.0,24004.0,24215.0,24430.0
97164,12523,"93225",Zip,CA,CA,Frazier Park,Bakersfield,Kern County,92430.0,92661.0,92046.0,92213.0,92437.0,93370.0,94591.0,96222.0,97976.0,98727.0,98965.0,99574.0
73064,12525,"34251",Zip,FL,FL,Myakka City,North Port-Sarasota-Bradenton,Manatee County,191035.0,191486.0,190912.0,193137.0,194242.0,194407.0,194245.0,196516.0,200682.0,202438.0,202799.0,203133.0
78474,12525,"47165",Zip,IN,IN,New Pekin,Louisville/Jefferson County,Washington County,"","","","","","","","","","","",""
79674,12527,"49304",Zip,MI,MI,Baldwin,"",Lake County,"","","","","","","","","","","",""
96859,12527,"92397",Zip,CA,CA,Wrightwood,Riverside-San Bernardino-Ontario,San Bernardino County,128579.0,129164.0,129659.0,130492.0,130953.0,131489.0,132198.0,133132.0,134570.0,136457.0,138649.0,140574.0
92543,12529,"78605",Zip,TX,TX,Bertram,"",Burnet County,"","","","","","","","","","","",""
88094,12530,"68661",Zip,NE,NE,Schuyler,"",Colfax County,"","","","","","","","","","","",""
60578,12530,"07069",Zip,NJ,NJ,Watchung,New York-Newark-Jersey City,Somerset County,442606.0,443865.0,447394.0,452776.0,458690.0,463413.0,469892.0,477406.0,484960.0,489425.0,492185.0,494642.0
86069,12530,"63461",Zip,MO,MO,Palmyra,Hannibal,Marion County,"","","","","","","","","","","",""
84519,12530,"60468",Zip,IL,IL,Peotone,Chicago-Naperville-Elgin,Will County,170520.0,170019.0,169394.0,169328.0,169647.0,170122.0,170121.0,169709.0,170553.0,171178.0,171864.0,171609.0
65193,12534,"17820",Zip,PA,PA,Catawissa Township,Bloomsburg-Berwick,Columbia County,83548.0,84309.0,85091.0,86523.0,86782.0,87016.0,86793.0,87709.0,88156.0,88389.0,88876.0,89640.0
62391,12534,"12090",Zip,NY,NY,Hoosick Falls,Albany-Schenectady-Troy,Rensselaer County,96207.0,96214.0,96702.0,97784.0,98322.0,98305.0,97878.0,97985.0,98241.0,98699.0,98717.0,98985.0
78203,12534,"46616",Zip,IN,IN,South Bend,South Bend-Mishawaka,Saint Joseph County,"","","","","","","","","","","",""
85073,12537,"61606",Zip,IL,IL,Peoria,Peoria,Peoria County,"","","","","","","","","","","",""
93248,12538,"80118",Zip,CO,CO,Larkspur,Denver-Aurora-Lakewood,Douglas County,424514.0,425902.0,428983.0,432434.0,437625.0,440398.0,444826.0,447859.0,451718.0,458524.0,465302.0,472384.0
90989,12539,"75603",Zip,TX,TX,Longview,Longview,Gregg County,68620.0,68898.0,69060.0,69614.0,70148.0,71012.0,71501.0,71948.0,71696.0,71753.0,71760.0,72314.0
62650,12539,"12542",Zip,NY,NY,Marlboro,Kingston,Ulster County,160133.0,160498.0,161377.0,161791.0,162071.0,162633.0,164332.0,165896.0,166710.0,167585.0,168458.0,169569.0
93462,12541,"80540",Zip,CO,CO,Lyons,Boulder,Boulder County,271000.0,272768.0,275063.0,279201.0,281803.0,285261.0,287950.0,291827.0,293738.0,296559.0,299747.0,302041.0
82210,12541,"55359",Zip,MN,MN,Independence,Minneapolis-St. Paul-Bloomington,Hennepin County,230343.0,231449.0,232531.0,234654.0,237021.0,239485.0,243624.0,248401.0,253043.0,257354.0,260518.0,264164.0
68909,12543,"26170",Zip,WV,WV,Saint Marys,"",Pleasants County,53308.0,53766.0,53685.0,53744.0,53587.0,53883.0,54394.0,54937.0,55197.0,55307.0,55394.0,55776.0
58403,12544,"01523",Zip,MA,MA,Lancaster,Worcester,Worcester County,209291.0,210046.0,210760.0,211972.0,213490.0,215362.0,218545.0,222541.0,226219.0,229097.0,231255.0,233217.0
93097,12544,"79836",Zip,TX,TX,El Paso,El Paso,El Paso County,123436.0,123871.0,122070.0,121245.0,120581.0,122907.0,123381.0,122753.0,120290.0,116526.0,113964.0,113509.0
86842,12544,"65556",Zip,MO,MO,Richland,Fort Leonard Wood,Pulaski County,"","","","","","","","","","","",""
59427,12547,"04274",Zip,ME,ME,Poland,Lewiston-Auburn,Androscoggin County,112615.0,113310.0,113729.0,114623.0,115235.0,116091.0,117105.0,118251.0,119008.0,119495.0,120168.0,121138.0
91001,12547,"75638",Zip,TX,TX,Daingerfield,"",Morris County,"","","","","","","","","","","",""
88594,12547,"70441",Zip,LA,LA,Greensburg,Baton Rouge,Saint Helena Parish,"","","","","","","","","","","",""
58360,12547,"01430",Zip,MA,MA,Ashburnham,Worcester,Worcester County,143592.0,144181.0,144754.0,146071.0,147619.0,149091.0,150604.0,152496.0,154514.0,156444.0,158248.0,160603.0
90230,12551,"74016",Zip,OK,OK,Chelsea,Tulsa,Rogers County,75316.0,75495.0,75638.0,76013.0,76484.0,77408.0,78092.0,78482.0,78500.0,78698.0,79136.0,79408.0
80345,12551,"50436",Zip,IA,IA,Forest City,"",Winnebago County,"","","","","","","","","","","",""
79915,12553,"49749",Zip,MI,MI,Indian River,"",Cheboygan County,"","","","","","","","","","","",""
96907,12554,"92548",Zip,CA,CA,Homeland,Riverside-San Bernardino-Ontario,Riverside County,106717.0,107179.0,107576.0,108534.0,109002.0,109174.0,109592.0,110750.0,112046.0,112889.0,113340.0,114104.0
73811,12554,"36277",Zip,AL,AL,Weaver,Anniston-Oxford-Jacksonville,Calhoun County,"","","","","","","","","","","",""
60144,12554,"06088",Zip,CT,CT,East Windsor,Hartford-West Hartford-East Hartford,Hartford County,"","","","","","","","","","","",""
78113,12557,"46366",Zip,IN,IN,North Judson,"",Starke County,"","","","","","","","","","","",""
74527,12558,"37869",Zip,TN,TN,Sneedville,"",Hancock County,40751.0,40854.0,40417.0,40164.0,39991.0,40274.0,40366.0,40227.0,40231.0,40110.0,40414.0,40459.0
75321,12559,"39479",Zip,MS,MS,Seminary,"",Covington County,"","","","","","","","","","","",""
93967,12559,"82701",Zip,WY,WY,Newcastle,"",Weston County,"","","","","","","","","","","",""
75803,12559,"40831",Zip,KY,KY,Harlan,"",Harlan County,"","","","","","","","","","","",""
62386,12562,"12084",Zip,NY,NY,Guilderland,Albany-Schenectady-Troy,Albany County,149551.0,150410.0,150916.0,152153.0,153304.0,154560.0,155573.0,156425.0,156929.0,155759.0,154681.0,154387.0
70093,12564,"28642",Zip,NC,NC,Jonesville,Winston-Salem,Yadkin County,"","","","","","","","","","","",""
58918,12565,"02817",Zip,RI,RI,West Greenwich,Providence-Warwick,Kent County,168658.0,169148.0,169615.0,170271.0,171702.0,173686.0,176862.0,178542.0,179605.0,179431.0,180186.0,181277.0
67029,12565,"21770",Zip,MD,MD,Monrovia,Washington-Arlington-Alexandria,Frederick County,244466.0,244627.0,244566.0,245152.0,246309.0,246957.0,247121.0,246981.0,247713.0,249294.0,249918.0,251317.0
79288,12565,"48626",Zip,MI,MI,Hemlock,Saginaw,Saginaw County,130167.0,132049.0,131893.0,132940.0,133403.0,135613.0,137495.0,139259.0,140373.0,141033.0,140699.0,140372.0
98082,12568,"95258",Zip,CA,CA,Woodbridge,Stockton-Lodi,San Joaquin County,197527.0,195276.0,194607.0,193516.0,194521.0,195822.0,197544.0,199682.0,202555.0,206078.0,208820.0,210851.0
93674,12568,"81067",Zip,CO,CO,Rocky Ford,"",Otero County,"","","","","","","","","","","",""
79573,12570,"49087",Zip,MI,MI,Schoolcraft,Kalamazoo-Portage,Kalamazoo County,167177.0,166693.0,166975.0,167545.0,168397.0,168164.0,168170.0,168153.0,168751.0,168956.0,169413.0,169801.0
99765,12570,"98380",Zip,WA,WA,Seabeck,Bremerton-Silverdale,Kitsap County,185185.0,185138.0,185132.0,185157.0,185465.0,186133.0,186887.0,187068.0,185888.0,184819.0,184467.0,184620.0
71442,12570,"31096",Zip,GA,GA,Wrightsville,Dublin,Johnson County,36979.0,37576.0,37239.0,37176.0,36682.0,36548.0,36834.0,36959.0,37193.0,37093.0,37355.0,37882.0
92927,12570,"79363",Zip,TX,TX,Shallowater,Lubbock,Lubbock County,90639.0,90652.0,90923.0,91000.0,91133.0,91029.0,91505.0,91669.0,92541.0,93571.0,94785.0,95567.0
86213,12574,"63845",Zip,MO,MO,East Prairie,"",Mississippi County,"","","","","","","","","","","",""
71178,12574,"30530",Zip,GA,GA,Commerce,Jefferson,Jackson County,100282.0,100689.0,100995.0,102728.0,104771.0,106006.0,106903.0,107430.0,108151.0,107942.0,108603.0,109844.0
82817,12576,"56362",Zip,MN,MN,Paynesville,St. Cloud,Stearns County,"","","","","","","","","","","",""
70028,12577,"28555",Zip,NC,NC,Maysville,Jacksonville,Onslow County,"","","","","","","","","","","",""
87477,12577,"67133",Zip,KS,KS,Rose Hill,Wichita,Butler County,"","","","","","","","","","","",""
64897,12579,"17066",Zip,PA,PA,Mount Union,Huntingdon,Huntingdon County,"","","","","","","","","","","",""
81198,12580,"53080",Zip,WI,WI,Saukville,Milwaukee-Waukesha-West Allis,Ozaukee County,"","","","","",185493.0,180753.0,176670.0,177806.0,178600.0,179225.0,174983.0
68050,12580,"24224",Zip,VA,VA,Saint Paul,"",Russell County,"","","","","","","","","","","",""
75158,12582,"39119",Zip,MS,MS,Mount Olive,"",Covington County,"","","","","","","","","","","",""
91476,12583,"76559",Zip,TX,TX,Nolanville,Killeen-Temple,Bell County,"","","","","","","","","","","",""
73394,12584,"35224",Zip,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County,"","","","","","","","","","","",""
70273,12584,"29044",Zip,SC,SC,Eastover,Columbia,Richland County,"","","","","","","","","","","",""
65042,12584,"17347",Zip,PA,PA,East Manchester Township,York-Hanover,York County,126844.0,127002.0,127216.0,127512.0,127799.0,127846.0,127856.0,127794.0,127802.0,127954.0,128003.0,128083.0
72115,12588,"32621",Zip,FL,FL,Bronson,"",Levy County,91730.0,91432.0,91278.0,90830.0,90720.0,91029.0,92053.0,93104.0,93826.0,94140.0,94639.0,95303.0
79002,12589,"48133",Zip,MI,MI,La Salle,Monroe,Monroe County,146466.0,146695.0,146850.0,147626.0,148486.0,149697.0,149693.0,150528.0,150806.0,152343.0,152382.0,152769.0
77833,12589,"45817",Zip,OH,OH,Bluffton,Lima,Allen County,113252.0,113686.0,113908.0,114789.0,115028.0,115128.0,115107.0,116092.0,116776.0,117091.0,116979.0,117193.0
81102,12589,"52753",Zip,IA,IA,Le Claire,Davenport-Moline-Rock Island,Scott County,"","","","","","","","","","","",""
91871,12589,"77358",Zip,TX,TX,New Waverly,Huntsville,Walker County,"","","","","","","","","","","",""
85363,12593,"62243",Zip,IL,IL,Freeburg,St. Louis,Saint Clair County,"","","","","","","","","","","",""
65274,12593,"17954",Zip,PA,PA,Minersville,Pottsville,Schuylkill County,"","","","","","","","","","","",""
76397,12593,"42567",Zip,KY,KY,Eubank,Somerset,Pulaski County,"","","","","","","","","","","",""
96849,12593,"92382",Zip,CA,CA,Running Springs,Riverside-San Bernardino-Ontario,San Bernardino County,110336.0,110611.0,110933.0,111583.0,112053.0,112268.0,112245.0,112392.0,112475.0,112719.0,113187.0,114283.0
70666,12597,"29689",Zip,SC,SC,Townville,Greenville-Anderson-Mauldin,Anderson County,174383.0,174115.0,172354.0,170778.0,169995.0,172646.0,174335.0,174951.0,176544.0,178090.0,180116.0,177714.0
58474,12598,"01747",Zip,MA,MA,Hopedale,Worcester,Worcester County,193354.0,194041.0,195027.0,196690.0,198269.0,200158.0,202415.0,206190.0,209850.0,212847.0,214519.0,216734.0
98058,12599,"95228",Zip,CA,CA,Copperopolis,"",Calaveras County,"","","","","","","","","","","",""
90747,12599,"75173",Zip,TX,TX,Josephine,Dallas-Fort Worth-Arlington,Collin County,149477.0,149693.0,149570.0,148692.0,147863.0,146863.0,147288.0,146407.0,146319.0,146207.0,146725.0,147276.0
60930,12599,"08036",Zip,NJ,NJ,Hainesport Township,Philadelphia-Camden-Wilmington,Burlington County,185068.0,185580.0,184993.0,184842.0,184358.0,185124.0,185882.0,186553.0,186710.0,187286.0,187678.0,188491.0
92585,12602,"78652",Zip,TX,TX,Austin,Austin-Round Rock,Travis County,194881.0,195355.0,196403.0,198275.0,200112.0,201273.0,200355.0,200111.0,199645.0,201201.0,204145.0,208161.0
67877,12602,"23930",Zip,VA,VA,Crewe,"",Nottoway County,"","","","","","","","","","","",""
65693,12602,"19012",Zip,PA,PA,Cheltenham Township,Philadelphia-Camden-Wilmington,Montgomery County,157172.0,157741.0,158281.0,159301.0,160276.0,160934.0,161732.0,162320.0,163203.0,164248.0,165376.0,166357.0
92311,12605,"78215",Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,163950.0,163640.0,162276.0,161181.0,159423.0,159707.0,158438.0,158523.0,158099.0,159126.0,159591.0,160247.0
70277,12606,"29048",Zip,SC,SC,Eutawville,Orangeburg,Orangeburg County,"","","","","","","","","","","",""
94414,12606,"84049",Zip,UT,UT,Midway,Heber,Wasatch County,"","","","","","","","","","","",""
79422,12606,"48849",Zip,MI,MI,Lake Odessa,Ionia,Ionia County,86580.0,86985.0,87763.0,88894.0,89070.0,88757.0,88746.0,89354.0,91211.0,92274.0,94010.0,94498.0
77657,12609,"45416",Zip,OH,OH,Trotwood,Dayton,Montgomery County,63422.0,62954.0,63057.0,63120.0,63921.0,64244.0,64588.0,64869.0,65332.0,65878.0,66113.0,66412.0
76546,12609,"43143",Zip,OH,OH,Mount Sterling,Columbus,Madison County,100479.0,100802.0,100754.0,100903.0,101266.0,102147.0,103109.0,103651.0,104093.0,104566.0,105452.0,106277.0
60784,12609,"07738",Zip,NJ,NJ,Middletown Township,New York-Newark-Jersey City,Monmouth County,310759.0,311598.0,313209.0,316747.0,320932.0,325016.0,328437.0,334261.0,339390.0,344179.0,345969.0,348315.0
60316,12609,"06447",Zip,CT,CT,Marlborough,Hartford-West Hartford-East Hartford,Hartford County,213184.0,213191.0,214805.0,217341.0,219557.0,221635.0,222452.0,223991.0,224231.0,225303.0,226678.0,227740.0
71140,12613,"30457",Zip,GA,GA,Soperton,"",Treutlen County,46358.0,46305.0,46290.0,46401.0,46118.0,45744.0,45874.0,46214.0,46946.0,47052.0,47535.0,48311.0
85811,12614,"62951",Zip,IL,IL,Johnston City,Carbondale-Marion,Williamson County,"","","","","","","","","","","",""
87127,12614,"66211",Zip,KS,KS,Leawood,Kansas City,Johnson County,"","","","","","","","","","","",""
74412,12616,"37665",Zip,TN,TN,Kingsport,Kingsport-Bristol-Bristol,Sullivan County,61725.0,62336.0,62277.0,62211.0,61752.0,61317.0,61168.0,60847.0,60660.0,60111.0,59668.0,58890.0
86306,12617,"64058",Zip,MO,MO,Sugar Creek,Kansas City,Jackson County,101483.0,101179.0,101898.0,102532.0,103490.0,103934.0,104305.0,104667.0,104938.0,105564.0,106479.0,107349.0
68488,12618,"25159",Zip,WV,WV,Poca,Huntington-Ashland,Putnam County,"","","","","","","","","","","",""
74329,12618,"37357",Zip,TN,TN,Morrison,McMinnville,Warren County,81230.0,81304.0,81176.0,81054.0,80832.0,81408.0,82201.0,83143.0,83000.0,82917.0,82605.0,83191.0
75710,12620,"40507",Zip,KY,KY,Lexington,Lexington-Fayette,Fayette County,155479.0,155904.0,155944.0,156999.0,157526.0,159119.0,161023.0,163254.0,164762.0,166592.0,168026.0,168878.0
75032,12620,"38849",Zip,MS,MS,Guntown,Tupelo,Lee County,"","","","","","","","","","","",""
59167,12622,"03603",Zip,NH,NH,Charlestown,Claremont-Lebanon,Sullivan County,"",97143.0,97275.0,97243.0,97795.0,98783.0,100382.0,101534.0,102303.0,102968.0,103733.0,104655.0
87039,12622,"66018",Zip,KS,KS,De Soto,Kansas City,Johnson County,"","","","","","","","","","","",""
74420,12622,"37687",Zip,TN,TN,Roan Mountain,Johnson City,Carter County,"",75870.0,75087.0,74509.0,74870.0,75290.0,75396.0,75243.0,74763.0,74228.0,73642.0,73960.0
80805,12625,"52040",Zip,IA,IA,Dyersville,Dubuque,Dubuque County,"","","","","","","","","","","",""
78946,12625,"48070",Zip,MI,MI,Huntington Woods,Detroit-Warren-Dearborn,Oakland County,265673.0,265668.0,265626.0,265654.0,266317.0,268184.0,271470.0,273456.0,274377.0,274228.0,276047.0,278325.0
65524,12627,"18519",Zip,PA,PA,Dickson City,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,"","","","","","","","","","","",""
69915,12628,"28391",Zip,NC,NC,Stedman,Fayetteville,Cumberland County,94070.0,92182.0,91240.0,89255.0,88441.0,88629.0,89280.0,90283.0,90951.0,93855.0,94466.0,95819.0
86636,12628,"64865",Zip,MO,MO,Seneca,Joplin,Newton County,"","","","","","","","","","","",""
76724,12630,"43526",Zip,OH,OH,Hicksville,Defiance,Defiance County,71886.0,72049.0,72188.0,72454.0,72694.0,72864.0,73151.0,73501.0,73909.0,74300.0,74505.0,74820.0
72098,12631,"32603",Zip,FL,FL,Gainesville,Gainesville,Alachua County,133038.0,133977.0,134663.0,135417.0,135947.0,136349.0,137578.0,138035.0,139131.0,139490.0,140118.0,140265.0
76911,12631,"43947",Zip,OH,OH,Shadyside,Wheeling,Belmont County,"","","","","","","","","","","",""
96578,12631,"92003",Zip,CA,CA,Bonsall,San Diego-Carlsbad,San Diego County,304223.0,305170.0,306946.0,309847.0,312766.0,315893.0,319503.0,323358.0,327327.0,331378.0,335398.0,338105.0
86314,12631,"64067",Zip,MO,MO,Lexington,Kansas City,Lafayette County,"","","","","","","","","","","",""
59491,12635,"04429",Zip,ME,ME,Holden,Bangor,Penobscot County,230812.0,232872.0,233320.0,234605.0,232667.0,232190.0,230352.0,231012.0,231875.0,234884.0,236855.0,238221.0
98887,12635,"96750",Zip,HI,HI,Kealakekua,Hilo,Hawaii County,"","","","","","","","","","","",""
66617,12637,"20769",Zip,MD,MD,Glenn Dale,Washington-Arlington-Alexandria,Prince Georges County,230220.0,229774.0,229638.0,229210.0,229760.0,230551.0,231777.0,231843.0,232290.0,233024.0,234443.0,235516.0
68059,12637,"24244",Zip,VA,VA,Big Stone Gap,Big Stone Gap,Wise County,"","","","","","","","","","","",""
63359,12637,"14011",Zip,NY,NY,Town of Attica,"",Wyoming County,75166.0,75656.0,75990.0,76732.0,77353.0,78097.0,78759.0,79014.0,79085.0,79138.0,79633.0,80137.0
91116,12640,"75860",Zip,TX,TX,Teague,"",Freestone County,"","","","","","","","","","","",""
71014,12641,"30292",Zip,GA,GA,Williamson,Atlanta-Sandy Springs-Roswell,Pike County,"","","","","","","","","","","",""
74662,12642,"38126",Zip,TN,TN,Memphis,Memphis,Shelby County,77129.0,78838.0,80155.0,82818.0,85203.0,87366.0,88693.0,89506.0,90093.0,90201.0,89941.0,88045.0
91229,12642,"76073",Zip,TX,TX,Paradise,Dallas-Fort Worth-Arlington,Wise County,"","","","","","","","","","","",""
86847,12642,"65565",Zip,MO,MO,Steelville,"",Crawford County,"","","","","","","","","","","",""
67373,12642,"22727",Zip,VA,VA,Madison,"",Madison County,150755.0,150665.0,151241.0,152446.0,153281.0,153877.0,153379.0,153593.0,153499.0,154224.0,154899.0,155958.0
79162,12642,"48363",Zip,MI,MI,Oakland,Detroit-Warren-Dearborn,Oakland County,376986.0,377328.0,378268.0,379947.0,382523.0,384186.0,388081.0,390549.0,393645.0,393094.0,394519.0,395782.0
80105,12647,"50047",Zip,IA,IA,Carlisle,Des Moines-West Des Moines,Warren County,94543.0,95444.0,96549.0,97999.0,99967.0,100282.0,101053.0,102174.0,104036.0,105846.0,106539.0,108013.0
81589,12647,"54154",Zip,WI,WI,Oconto Falls,Green Bay,Oconto County,"","","","","","","","","","","",""
61893,12647,"10607",Zip,NY,NY,Town Of Greenburgh,New York-Newark-Jersey City,Westchester County,279798.0,281454.0,282287.0,282611.0,282825.0,283142.0,285703.0,287450.0,290226.0,292643.0,295456.0,297881.0
72001,12647,"32440",Zip,FL,FL,Graceville,"",Jackson County,"","","","","","","","","","","",""
71856,12651,"32202",Zip,FL,FL,Jacksonville,Jacksonville,Duval County,"","","","","","","","","","","",""
70330,12652,"29142",Zip,SC,SC,Santee,Orangeburg,Orangeburg County,"","","","","","","","","","","",""
79631,12652,"49247",Zip,MI,MI,Hudson,Adrian,Lenawee County,60884.0,61968.0,62263.0,63449.0,64607.0,66975.0,68017.0,68725.0,68686.0,69119.0,68569.0,66817.0
99247,12652,"97391",Zip,OR,OR,Toledo,Newport,Lincoln County,96914.0,96929.0,97171.0,97531.0,97866.0,97997.0,98077.0,98363.0,98930.0,99574.0,100107.0,100238.0
65982,12655,"19520",Zip,PA,PA,Warwick Township,Philadelphia-Camden-Wilmington,Chester County,172210.0,173139.0,173265.0,174266.0,174760.0,175942.0,177117.0,178205.0,179078.0,179756.0,180670.0,181122.0
94179,12656,"83455",Zip,ID,ID,Victor,Jackson,Teton County,"","","","","","","","","","","",""
82026,12656,"54986",Zip,WI,WI,Winneconne,Oshkosh-Neenah,Winnebago County,"","","","","","","","","","","",""
62002,12658,"11096",Zip,NY,NY,Inwood,New York-Newark-Jersey City,Nassau County,205341.0,206949.0,208240.0,208256.0,208233.0,208274.0,210595.0,212177.0,212580.0,212943.0,214271.0,214666.0
68076,12658,"24277",Zip,VA,VA,Pennington Gap,"",Lee County,37782.0,38422.0,38380.0,38909.0,39046.0,40197.0,41013.0,42024.0,42181.0,42608.0,42962.0,43026.0
78551,12658,"47353",Zip,IN,IN,Liberty,Cincinnati,Union County,"","","","","","","","","","","",""
65618,12662,"18847",Zip,PA,PA,Susquehanna Depot,"",Susquehanna County,"","","","","","","","","","","",""
78351,12663,"46936",Zip,IN,IN,Greentown,Kokomo,Howard County,"","","","","","","","","","","",""
69048,12664,"26525",Zip,WV,WV,Kingwood,Morgantown,Preston County,61767.0,63156.0,63289.0,63822.0,63625.0,64423.0,65545.0,67457.0,68673.0,69782.0,69826.0,70535.0
80609,12664,"51041",Zip,IA,IA,Orange City,"",Sioux County,"","","","","","","","","","","",""
77574,12664,"45311",Zip,OH,OH,Camden,"",Preble County,97935.0,98346.0,98632.0,99161.0,99586.0,100200.0,100982.0,101501.0,101999.0,102437.0,103518.0,104329.0
79464,12664,"48893",Zip,MI,MI,Lake Isabella,Mount Pleasant,Isabella County,"","","","","","","","","","","",""
99216,12668,"97352",Zip,OR,OR,Jefferson,Salem,Marion County,129117.0,129183.0,129561.0,130153.0,130738.0,131076.0,131366.0,131968.0,132477.0,133058.0,133537.0,134202.0
73788,12668,"36251",Zip,AL,AL,Ashland,"",Clay County,"","","","","","","","","","","",""
68591,12668,"25387",Zip,WV,WV,Charleston,Charleston,Kanawha County,41134.0,40602.0,40713.0,40529.0,40481.0,40282.0,40152.0,39729.0,38944.0,38490.0,38185.0,37995.0
95991,12671,"90010",Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,380643.0,380267.0,381914.0,387617.0,394209.0,400137.0,402742.0,404512.0,406597.0,410617.0,418285.0,425036.0
100032,12672,"98936",Zip,WA,WA,Moxee,Yakima,Yakima County,"","","","",132783.0,133371.0,134050.0,134965.0,135662.0,136040.0,136331.0,135164.0
86178,12672,"63764",Zip,MO,MO,Marble Hill,Cape Girardeau,Bollinger County,"","","","","","","","","","","",""
